0,0,0.38325879468433266
0,1,0.031417726707322256
0,2,-0.031777847845008859
0,3,0.030789986653482065
0,4,-0.030975959147485011
0,5,-0.031361452599610526
0,6,0.032002860324483171
19,24,0.015949382874317148,0.0032857134004401949,-0.0090008241189754711,-0.017711125995421503,0.014551983449177434,0.015830892216368794
19,25,0.01779744223764881,-0.011089634548781171,-0.017081818613484869,0.016638242309495298,0.0,0.0021620299904777452
19,26,0.0064067296073987146,-0.00032292334157570926,-0.0086621283485167691,-0.027597812844083504,-0.010742651913764448,-0.0070694590077276728
19,28,0.0086927106332753117,0.00094078948207611322,0.021556486207209995,-0.0031565360765349634,-0.025632181690857708,0.0071158285410251113
19,29,-0.016601692161784559,0.017133399517350663,-0.019068172449337648,-0.0066028584628888805,0.013046379088730992,0.0
19,30,0.0027065369591503792,-0.0093656303613366652,-0.01765943362651988,-0.013292104547484446,-0.0017634960819625375,-0.018511317772509962
19,31,0.011590208964041679,-0.015336864216246185,-0.0006332022150288139,-0.019425216682549557,-0.0,0.014199680071808997
20,20,2.0,-2.0
20,21,-0.0050566176149600744,-0.025785761146265813,0.0060500227633340942,-0.014259721405551125
20,22,0.010654803032016047,0.015019642503431879,0.021891510303932899,0.014010304829696138
20,23,-0.0044865810005690213,-0.025333536103491209,-0.016918183419781394,-0.0040066035886520282
20,24,0.024752837474117925,-0.004101145496086765,0.018509568138825351,0.0058210540397912293,0.0015443817807824572,-0.003415959597200514
20,25,-0.012568681095668069,0.014517021121094723,-0.0,-0.022073280329375181,0.014933243141975751,-0.003131558640422835
20,26,-0.0089669499229715673,0.026486442273625638,-0.0096335364676101692,0.010123678832332811,0.0082538359923120669,0.0
20,27,0.01135520951637633,0.018759849565815535,-0.0,-0.0065477923771137848,0.021433343522767066,-0.0055390351094541353
20,28,0.0095822124349211214,0.016636732107975238,-0.015888375666072773,-0.011459319182705889,-0.015632087949584355,0.0
20,29,-0.02560317243122149,0.0072770469288514989,-0.013795855557984994,0.005874689090028533,-0.0087117642794782343,-0.0
20,31,-0.019248100638080367,0.0014043251929777769,0.024154117361233924,-0.0096046683889003913,-0.0040032931334925137,-9.5619380956741935e-05
21,21,2.0,-2.0
21,22,0.023042726823049059,0.013898083381731765,0.0,-0.02277674638484279
21,23,-0.012676972062446334,-0.026608030131266669,0.0056938113188253021,0.012487306324973845
21,24,0.01779847007952844,0.0,0.027524551204393604,-0.0,-0.0038285310375843267,-0.0
21,25,0.0037497250580687579,-0.016625700372063124,0.010634174476318752,0.010375381290087722,0.0090817577512729685,-0.021462818180535994
21,27,0.018647647047901353,-0.0,-0.00025891683909325645,-0.019749717934610903,0.0,0.020156071384839724
21,29,0.011255085571485997,0.0,0.0083904705405520759,-0.018902761731133585,-0.017683584192926823,0.016653302582920637
21,30,0.02187670966303883,0.0045181978252083668,-0.0,-0.0092974290082573838,0.020789561960099543,0.0086136396005766017
21,31,-0.013801754960272635,0.01300083589612667,-0.0056280358538420838,-0.0149137155275145,0.021628689911022497,-0.0015499181855316087
22,22,2.0,-2.0
22,23,0.02823119677909329,-0.0,0.0046134711402587292,0.016464377706100725
22,26,-0.0055386620032320559,0.0040333660522451657,0.02968307227577922,-0.014641702085861389,0.0013325034101066536,0.0078964060064173631
22,27,-0.0,-0.0040187477947688042,0.013980416047561244,-0.0015998000234949768,-0.021141091522321954,-0.018156681601427173
22,28,0.01998454727482489,0.016809573901583785,-0.01351345071057476,-0.0092356118146879503,0.014751766461526686,-0.0
22,29,-0.020778035554002112,0.014402984089636505,0.015407810291866457,-0.0081533139768035934,0.00038510114749893163,0.0085422728989383266
22,30,0.0,-0.0017231573723738417,-0.0,-0.017467162003226192,-0.014412466211457432,0.023092128401947815
22,31,-0.018177861985783892,0.0086918283695257489,-0.0070251662873354725,-0.017468184921622859,0.012324350824527455,-0.0041099672311311177
23,23,2.0,-2.0
23,24,-7.2522699350460959e-05,-0.015901279995611705,-0.020361091032760799,-0.00065648016566333708,0.0091058789667334428,-0.014000048861550591
23,25,0.0024303889810952978,-0.012730042908158812,0.017996387873875828,0.020980068723786473,-0.0,-0.0048074277176719917
23,26,0.015899736530826294,-0.016994698131076135,0.011033041999540156,0.017305540163806508,0.0039767965452409794,0.011220814559627885
23,27,0.0068484338554831306,0.018960946167611268,-0.01972699908654919,0.0050671680886038156,-0.016765048064691843,0.0
23,28,0.014730481120171463,-0.019551684524421308,0.0019442636270026101,0.00086991490561956833,-0.017714387591675734,-0.0
23,29,0.016108534722101529,0.014796775057525762,0.015713052642605061,0.010894207780071599,-0.0032815609535980419,-0.0098880116618003475
23,30,-0.017265029131608288,-0.018481072431763203,0.0064330240304490121,0.009841383434923745,0.010557856629456743,-0.0074590276910527038
23,31,-0.0040024225399631829,0.010642992197923615,0.01729525200622278,-0.0049082094155202937,-0.022880424936603975,0.0086055257326459137
24,24,1.0,1.0,1.0
24,25,-0.017198511948628741,-0.0033768372018240199,-0.013850309463358875,-0.0048214730509994093,-0.013164259887918644,0.00031197786979351934,-0.015474895778538812,0.0058631562269477362,0.011630367470675525
24,26,-0.0072733763546091032,0.016797490677387165,0.0,-0.011511536892284308,0.01221236403525231,0.0080012515855817177,-0.01625399234808729,0.0032688926767959121,0.0089248801927709533
24,27,0.015262696977068649,0.002750200631161233,-0.016094646168462495,0.003995388270235262,0.012076005655838386,-0.0077802517282409564,-0.017608167184462394,-0.0046646328196111595,-0.0037592888509842249
24,28,-0.0,0.0165046099284108,0.0073086581653301107,0.0013242490754510792,-0.013107703934590462,-0.001232183599765963,-0.012205661783416094,-0.014670880179249004,0.014215800688395499
24,29,0.0056069323241690842,-0.01512019063802362,0.0087282531597262843,0.011313433304605087,0.0025777000769725304,0.0080512373588443372,-0.012711736443021825,0.0024688418422831944,0.018189929679770067
24,30,0.017224765799613719,0.0012967197298937611,0.0083184427185503552,-0.010134110251026967,-0.00082765322283662038,-0.013110071670101487,0.013719913888009576,0.0015177896022382446,-0.014334232949166159
24,31,0.0019728866842690261,0.0095680414117370258,-0.015649731630477372,-0.0071458494490407474,0.0088908219437888857,-0.0013172081791303835,-0.014256722533968475,-0.0086421425977315589,-0.013353938866553491
25,25,1.0,1.0,1.0
25,26,-0.0082605965873932315,-0.0077911815685371161,0.0073877552953032768,0.0,0.013935925835988822,0.0031420392833173844,0.0035216672731942541,-0.011992449809127658,-0.018899542749522078
25,28,0.0065189590542587836,0.0099466430304521077,0.0026538492225323517,-0.014737741589621616,0.013968703896530779,0.014266283997619072,0.014450791907963945,0.0019940393403915877,-0.0015380801270162103
25,29,0.0069217410827551963,0.0074624406910771034,-0.012685715950471023,0.01474133398522736,-0.0096568154233654807,0.0,0.0095423851316125581,-0.016314207278928704,-0.011170475811374128
25,30,0.0022017484776887292,-0.0055542464128737071,-0.0026621904313270752,0.014923000049360124,0.024087912950951574,0.0016851207380936004,-0.0085940412400141355,0.0031180285287552411,0.0065791318901716449
25,31,-0.00045369242599481153,-0.018076402111223654,-0.0056268254790124645,0.016192144996379255,-0.0031645753667350861,0.012090400566455738,-0.012167049922374667,0.012192232999833689,-0.0013237350995920784
26,26,1.0,1.0,1.0
26,27,0.0,-0.013421767642062599,-0.01557677915783371,-0.0029142608105997749,-0.016472385500789364,-0.0,-0.011762684639488416,-0.0096821373735173303,0.015781170785019172
26,28,0.015823154731071959,-0.00077780369806739488,0.011223901602004965,0.0078375581384577259,-0.016131919642839613,0.0050501172575510732,0.0070793051665459352,-0.017210403348979882,-0.0
26,29,0.0078712471869968499,-0.0047793786177847486,-0.016082378962394072,0.00140410058951137,0.01005594399869863,0.018892466494067922,0.0019170757729331041,0.017160118489677897,0.0041086137560151972
26,30,0.010458462595563087,0.010609122157211322,0.011828150046240176,-0.01731240052002327,0.010004973759350298,0.0045212513444877816,0.0090274466197813284,0.0064936226323819672,-0.004710373617351821
26,31,0.0043683692549631465,-0.0063295385461236984,-0.0,-0.015900327512475925,0.012489664246263802,-0.017767572385289226,-0.0066567060817017158,-0.0025457815007878222,-0.012278592270939625
27,27,1.0,1.0,1.0
27,28,0.0046838831702459074,-0.0,0.020939105082109652,-0.01163780288425699,-0.018464700131960918,-0.0040903590748345856,-0.0075588984564391301,-0.0053055165937415756,-0.012019486583788803
27,29,-0.0076613164703746147,0.012404496519760388,0.00076029271926179919,0.012220513809727948,0.012612339262404371,-0.0036832795139015834,0.015896857304217075,0.0038435571485991053,0.013359043095282684
27,30,0.01617342544614658,-0.01399360537037439,0.0055278452808889692,-0.0025878627371840311,-0.015256191127258813,0.008842855458320904,0.013522369451862346,-0.0028046643459832131,-0.0
27,31,-0.012902425406551003,0.00083322367151062414,0.0,-0.0,-0.017394325645834204,-0.021502566797272426,-0.011628211486011947,0.0064110418154127722,0.0
28,28,1.0,1.0,1.0
28,29,-0.018474346278122916,0.0013691601406991736,0.01077097727924866,-0.01428211050546834,0.003504126138230756,-0.014918788680254804,0.011255288122631275,0.002060490218900111,0.0026834806456623042
28,30,-0.021397279579633093,-0.00069186228260291547,0.0073177520100104598,-0.0,0.0013473633311719146,0.012031568471311245,-0.004876296017946021,0.014655010953092861,-0.012491044991272954
29,29,1.0,1.0,1.0
29,30,0.0095540286385274557,0.015895284603829007,0.012494003004707391,-0.0018056850875909024,-0.014879939585691797,0.0070834678625629546,-0.01276874556271307,0.0045374400161427211,0.011841655299910459
29,31,0.007098887891647955,0.013021749759708375,0.014787417371056332,0.0011696182638124917,-0.01443631272017023,0.0019851744458245081,0.014443689860737031,-0.010206177976931506,0.0
30,30,1.0,1.0,1.0
30,31,-0.015628919216928931,-0.0,-0.011757409857023025,0.01196880475518401,-0.00082183559879151489,-0.0085822494437620793,0.019621049610635898,-0.0,-0.00020839355938070367
31,31,1.0,1.0,1.0
